policy_number,inception_date,policy_holder_id,premium_amount,region,expiration_date,date_month,earned_exposure,earned_premium
P000862,2021-05-02,71930,381.42594767758294,South,2022-05-02,2021-11-01,0.08333333333333333,31.78549563979858
P000862,2021-05-02,71930,381.42594767758294,South,2022-05-02,2021-12-01,0.08333333333333333,31.78549563979858
P000862,2021-05-02,71930,381.42594767758294,South,2022-05-02,2022-01-01,0.08333333333333333,31.78549563979858
P000862,2021-05-02,71930,381.42594767758294,South,2022-05-02,2022-02-01,0.08333333333333333,31.78549563979858
P000862,2021-05-02,71930,381.42594767758294,South,2022-05-02,2022-03-01,0.08333333333333333,31.78549563979858
P000862,2021-05-02,71930,381.42594767758294,South,2022-05-02,2022-04-01,0.08333333333333333,31.78549563979858
P000862,2021-05-02,71930,381.42594767758294,South,2022-05-02,2022-05-01,0.08333333333333333,31.78549563979858
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2015-12-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-01-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-02-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-03-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-04-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-05-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-06-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-07-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-08-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-09-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-10-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-11-01,0.08333333333333333,38.57281382472526
P000863,2015-12-19,39083,462.8737658967031,East,2016-12-19,2016-12-01,0.08333333333333333,38.57281382472526
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2023-09-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2023-10-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2023-11-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2023-12-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2024-01-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2024-02-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2024-03-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2024-04-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2024-05-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2024-06-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2024-07-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2024-08-01,0.08333333333333333,47.16133465088125
P000864,2023-09-22,64646,565.936015810575,West,2024-09-22,2024-09-01,0.08333333333333333,47.16133465088125
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2022-12-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-01-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-02-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-03-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-04-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-05-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-06-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-07-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-08-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-09-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-10-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-11-01,0.08333333333333333,48.65044702131676
P000865,2022-12-25,46016,583.8053642558011,South,2023-12-25,2023-12-01,0.08333333333333333,48.65044702131676
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2020-04-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2020-05-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2020-06-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2020-07-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2020-08-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2020-09-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2020-10-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2020-11-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2020-12-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2021-01-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2021-02-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2021-03-01,0.08333333333333333,49.666695699199295
P000866,2020-04-25,48737,596.0003483903915,East,2021-04-25,2021-04-01,0.08333333333333333,49.666695699199295
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2019-06-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2019-07-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2019-08-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2019-09-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2019-10-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2019-11-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2019-12-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2020-01-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2020-02-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2020-03-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2020-04-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2020-05-01,0.08333333333333333,35.0787419656816
P000867,2019-06-21,78323,420.9449035881792,North,2020-06-21,2020-06-01,0.08333333333333333,35.0787419656816
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-02-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-03-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-04-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-05-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-06-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-07-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-08-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-09-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-10-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-11-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2017-12-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2018-01-01,0.08333333333333333,46.03440251502921
P000868,2017-02-04,35168,552.4128301803505,South,2018-02-04,2018-02-01,0.08333333333333333,46.03440251502921
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2015-12-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-01-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-02-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-03-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-04-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-05-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-06-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-07-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-08-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-09-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-10-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-11-01,0.08333333333333333,46.06110190526899
P000869,2015-12-08,88773,552.7332228632279,North,2016-12-08,2016-12-01,0.08333333333333333,46.06110190526899
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2021-09-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2021-10-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2021-11-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2021-12-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2022-01-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2022-02-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2022-03-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2022-04-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2022-05-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2022-06-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2022-07-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2022-08-01,0.08333333333333333,31.338061205706182
P000870,2021-09-07,23041,376.0567344684742,North,2022-09-07,2022-09-01,0.08333333333333333,31.338061205706182
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2017-06-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2017-07-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2017-08-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2017-09-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2017-10-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2017-11-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2017-12-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2018-01-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2018-02-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2018-03-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2018-04-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2018-05-01,0.08333333333333333,47.95509039884734
P000871,2017-06-23,47555,575.461084786168,West,2018-06-23,2018-06-01,0.08333333333333333,47.95509039884734
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2020-05-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2020-06-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2020-07-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2020-08-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2020-09-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2020-10-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2020-11-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2020-12-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2021-01-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2021-02-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2021-03-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2021-04-01,0.08333333333333333,43.373413861509995
P000872,2020-05-14,24996,520.48096633812,South,2021-05-14,2021-05-01,0.08333333333333333,43.373413861509995
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2020-10-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2020-11-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2020-12-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-01-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-02-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-03-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-04-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-05-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-06-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-07-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-08-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-09-01,0.08333333333333333,36.05745206652268
P000873,2020-10-26,27422,432.68942479827217,West,2021-10-26,2021-10-01,0.08333333333333333,36.05745206652268
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2021-07-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2021-08-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2021-09-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2021-10-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2021-11-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2021-12-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2022-01-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2022-02-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2022-03-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2022-04-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2022-05-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2022-06-01,0.08333333333333333,36.64172922904867
P000874,2021-07-26,85051,439.700750748584,West,2022-07-26,2022-07-01,0.08333333333333333,36.64172922904867
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-02-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-03-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-04-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-05-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-06-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-07-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-08-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-09-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-10-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-11-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2018-12-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2019-01-01,0.08333333333333333,25.558695060945677
P000875,2018-02-03,67088,306.7043407313481,West,2019-02-03,2019-02-01,0.08333333333333333,25.558695060945677
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2015-09-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2015-10-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2015-11-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2015-12-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2016-01-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2016-02-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2016-03-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2016-04-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2016-05-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2016-06-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2016-07-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2016-08-01,0.08333333333333333,46.99283288486188
P000876,2015-09-20,43694,563.9139946183426,South,2016-09-20,2016-09-01,0.08333333333333333,46.99283288486188
P000877,2024-05-11,35013,640.8959006252227,East,2025-05-11,2024-05-01,0.08333333333333333,53.40799171876856
P000877,2024-05-11,35013,640.8959006252227,East,2025-05-11,2024-06-01,0.08333333333333333,53.40799171876856
P000877,2024-05-11,35013,640.8959006252227,East,2025-05-11,2024-07-01,0.08333333333333333,53.40799171876856
P000877,2024-05-11,35013,640.8959006252227,East,2025-05-11,2024-08-01,0.08333333333333333,53.40799171876856
P000877,2024-05-11,35013,640.8959006252227,East,2025-05-11,2024-09-01,0.08333333333333333,53.40799171876856
P000877,2024-05-11,35013,640.8959006252227,East,2025-05-11,2024-10-01,0.08333333333333333,53.40799171876856
P000877,2024-05-11,35013,640.8959006252227,East,2025-05-11,2024-11-01,0.08333333333333333,53.40799171876856
P000877,2024-05-11,35013,640.8959006252227,East,2025-05-11,2024-12-01,0.08333333333333333,53.40799171876856
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2020-10-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2020-11-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2020-12-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-01-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-02-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-03-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-04-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-05-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-06-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-07-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-08-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-09-01,0.08333333333333333,41.08805889562093
P000878,2020-10-28,39919,493.0567067474512,East,2021-10-28,2021-10-01,0.08333333333333333,41.08805889562093
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-03-01,0.08333333333333333,34.54877868868399
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-04-01,0.08333333333333333,34.54877868868399
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-05-01,0.08333333333333333,34.54877868868399
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-06-01,0.08333333333333333,34.54877868868399
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-07-01,0.08333333333333333,34.54877868868399
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-08-01,0.08333333333333333,34.54877868868399
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-09-01,0.08333333333333333,34.54877868868399
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-10-01,0.08333333333333333,34.54877868868399
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-11-01,0.08333333333333333,34.54877868868399
P000879,2024-03-17,99044,414.58534426420783,East,2025-03-17,2024-12-01,0.08333333333333333,34.54877868868399
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2018-05-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2018-06-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2018-07-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2018-08-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2018-09-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2018-10-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2018-11-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2018-12-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2019-01-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2019-02-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2019-03-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2019-04-01,0.08333333333333333,43.17521771905146
P000880,2018-05-25,98942,518.1026126286175,South,2019-05-25,2019-05-01,0.08333333333333333,43.17521771905146
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2022-07-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2022-08-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2022-09-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2022-10-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2022-11-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2022-12-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2023-01-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2023-02-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2023-03-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2023-04-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2023-05-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2023-06-01,0.08333333333333333,46.46183144474852
P000881,2022-07-15,78363,557.5419773369822,East,2023-07-15,2023-07-01,0.08333333333333333,46.46183144474852
P000882,2015-02-23,20035,259.28847506319767,South,2016-02-23,2015-02-01,0.08333333333333333,21.607372921933138
P000882,2015-02-23,20035,259.28847506319767,South,2016-02-23,2015-03-01,0.08333333333333333,21.607372921933138
P000882,2015-02-23,20035,259.28847506319767,South,2016-02-23,2015-04-01,0.08333333333333333,21.607372921933138
P000882,2015-02-23,20035,259.28847506319767,South,2016-02-23,2015-05-01,0.08333333333333333,21.607372921933138
P000882,2015-02-23,20035,259.28847506319767,South,2016-02-23,2015-06-01,0.08333333333333333,21.607372921933138
P000882,2015-02-23,20035,259.28847506319767,South,2016-02-23,2015-07-01,0.08333333333333333,21.607372921933138
P000882,2015-02-23,20035,259.28847506319767,South,2016-02-23,2015-08-01,0.08333333333333333,21.607372921933138
P000882,2015-02-23,20035,259.28847506319767,South,2016-02-23,2015-09-01,0.08333333333333333,21.607372921933138
